order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status_x,order_total,payment_method,delivery_partner_id_x,store_id,delivery_partner_id_y,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status_y,reasons_if_delayed
3811318591,64940409,2023-07-07 12:56:03,2023-07-07 13:10:03,2023-07-07 13:08:03,On Time,1563.3,UPI,44363,3520,44363,2023-07-07 13:10:03,2023-07-07 13:08:03,-2.0,4.0,On Time,
6795601573,46629917,2023-12-13 02:39:49,2023-12-13 02:49:49,2023-12-13 02:45:49,On Time,2301.92,Card,52656,8610,52656,2023-12-13 02:49:49,2023-12-13 02:45:49,-4.0,3.02,On Time,
2348495717,86067293,2023-06-27 00:54:54,2023-06-27 01:11:54,2023-06-27 01:11:54,On Time,691.58,Cash,80421,2133,80421,2023-06-27 01:11:54,2023-06-27 01:11:54,0.0,3.49,On Time,
9505736584,63571453,2024-06-04 05:37:56,2024-06-04 05:50:56,2024-06-04 06:08:56,Significantly Delayed,826.21,Wallet,32176,4874,32176,2024-06-04 05:50:56,2024-06-04 06:08:56,18.0,2.92,Significantly Delayed,Traffic
1857227304,99301505,2024-03-19 07:47:02,2024-03-19 08:01:02,2024-03-19 08:05:02,On Time,1443.5,Card,24481,7555,24481,2024-03-19 08:01:02,2024-03-19 08:05:02,4.0,3.14,On Time,Traffic
5506485302,66655397,2023-05-19 06:41:57,2023-05-19 06:53:57,2023-05-19 06:48:57,On Time,263.7,Cash,21250,6818,21250,2023-05-19 06:53:57,2023-05-19 06:48:57,-5.0,2.4,On Time,
6074837981,61015113,2024-04-20 12:49:11,2024-04-20 13:08:11,2024-04-20 13:06:11,On Time,832.37,Card,2837,2317,2837,2024-04-20 13:08:11,2024-04-20 13:06:11,-2.0,3.59,On Time,
4150569633,2903620,2023-10-29 11:22:51,2023-10-29 11:37:51,2023-10-29 12:01:51,Significantly Delayed,2206.06,Card,40413,7595,40413,2023-10-29 11:37:51,2023-10-29 12:01:51,24.0,3.71,Significantly Delayed,Traffic
609838437,54619715,2023-12-13 04:58:58,2023-12-13 05:18:58,2023-12-13 05:13:58,On Time,310.69,Card,34363,5150,34363,2023-12-13 05:18:58,2023-12-13 05:13:58,-5.0,1.66,On Time,
5229657139,18889370,2023-10-03 11:53:27,2023-10-03 12:08:27,2023-10-03 12:21:27,Slightly Delayed,3483.81,Cash,96161,2035,96161,2023-10-03 12:08:27,2023-10-03 12:21:27,13.0,2.36,Slightly Delayed,Traffic
2589639350,64141971,2023-08-01 10:46:34,2023-08-01 11:06:34,2023-08-01 11:03:34,On Time,1917.97,UPI,90443,6047,90443,2023-08-01 11:06:34,2023-08-01 11:03:34,-3.0,3.06,On Time,
7656948165,44410149,2023-06-07 10:23:28,2023-06-07 10:41:28,2023-06-07 10:54:28,Slightly Delayed,3332.9,Wallet,8275,8459,8275,2023-06-07 10:41:28,2023-06-07 10:54:28,13.0,2.72,Slightly Delayed,Traffic
1806563605,25659794,2023-12-24 00:23:24,2023-12-24 00:41:24,2023-12-24 00:45:24,On Time,5747.38,Wallet,16607,5673,16607,2023-12-24 00:41:24,2023-12-24 00:45:24,4.0,2.11,On Time,Traffic
359819834,12755730,2023-12-27 12:39:23,2023-12-27 12:56:23,2023-12-27 13:25:23,Significantly Delayed,2060.96,UPI,70910,4535,70910,2023-12-27 12:56:23,2023-12-27 13:25:23,29.0,1.31,Significantly Delayed,Traffic
1908423841,56441247,2023-10-28 04:57:00,2023-10-28 05:07:00,2023-10-28 05:08:00,On Time,881.17,UPI,62488,3974,62488,2023-10-28 05:07:00,2023-10-28 05:08:00,1.0,1.43,On Time,Traffic
299859815,2848415,2024-01-16 02:45:51,2024-01-16 03:03:51,2024-01-16 03:13:51,Slightly Delayed,1233.33,Wallet,62089,9397,62089,2024-01-16 03:03:51,2024-01-16 03:13:51,10.0,4.11,Slightly Delayed,Traffic
923659418,25081012,2023-04-16 13:14:50,2023-04-16 13:32:50,2023-04-16 13:33:50,On Time,2700.37,Wallet,24003,7835,24003,2023-04-16 13:32:50,2023-04-16 13:33:50,1.0,2.11,On Time,Traffic
3560625119,82989313,2023-05-13 19:53:58,2023-05-13 20:04:58,2023-05-13 20:14:58,Slightly Delayed,2722.14,Wallet,64562,683,64562,2023-05-13 20:04:58,2023-05-13 20:14:58,10.0,2.61,Slightly Delayed,Traffic
7111490680,32500305,2024-01-24 19:15:43,2024-01-24 19:29:43,2024-01-24 19:37:43,Slightly Delayed,1337.06,Card,9546,5707,9546,2024-01-24 19:29:43,2024-01-24 19:37:43,8.0,1.85,Slightly Delayed,Traffic
5766981431,93675757,2024-01-14 04:28:49,2024-01-14 04:42:49,2024-01-14 04:47:49,On Time,1178.42,UPI,55608,7251,55608,2024-01-14 04:42:49,2024-01-14 04:47:49,5.0,4.34,On Time,Traffic
8609945311,51670882,2024-05-03 10:00:04,2024-05-03 10:10:04,2024-05-03 10:07:04,On Time,2238.35,Wallet,66475,8984,66475,2024-05-03 10:10:04,2024-05-03 10:07:04,-3.0,3.22,On Time,
1691260635,80796977,2024-06-17 10:23:39,2024-06-17 10:35:39,2024-06-17 10:39:39,On Time,3593.61,Card,74826,8139,74826,2024-06-17 10:35:39,2024-06-17 10:39:39,4.0,3.43,On Time,Traffic
8742091504,78254569,2023-07-03 23:26:52,2023-07-03 23:41:52,2023-07-03 23:54:52,Slightly Delayed,2783.84,Card,69967,1687,69967,2023-07-03 23:41:52,2023-07-03 23:54:52,13.0,3.54,Slightly Delayed,Traffic
1997833025,72489544,2023-07-28 23:24:23,2023-07-28 23:39:23,2023-07-28 23:37:23,On Time,1074.29,UPI,77103,3240,77103,2023-07-28 23:39:23,2023-07-28 23:37:23,-2.0,2.37,On Time,
3588296877,83404008,2024-08-13 08:04:17,2024-08-13 08:19:17,2024-08-13 08:44:17,Significantly Delayed,2748.08,Card,73215,8424,73215,2024-08-13 08:19:17,2024-08-13 08:44:17,25.0,3.92,Significantly Delayed,Traffic
2404804990,81757554,2023-12-24 12:32:31,2023-12-24 12:50:31,2023-12-24 12:59:31,Slightly Delayed,3903.99,Wallet,38923,1231,38923,2023-12-24 12:50:31,2023-12-24 12:59:31,9.0,3.6,Slightly Delayed,Traffic
8091385479,16082651,2024-04-09 15:13:24,2024-04-09 15:31:24,2024-04-09 15:36:24,On Time,317.8,UPI,66240,3628,66240,2024-04-09 15:31:24,2024-04-09 15:36:24,5.0,1.44,On Time,Traffic
7133174424,8513589,2023-06-22 03:24:19,2023-06-22 03:42:19,2023-06-22 03:43:19,On Time,4911.58,UPI,63462,7551,63462,2023-06-22 03:42:19,2023-06-22 03:43:19,1.0,1.38,On Time,Traffic
6110446321,78412820,2024-10-27 01:56:26,2024-10-27 02:11:26,2024-10-27 02:14:26,On Time,657.8,Wallet,60577,335,60577,2024-10-27 02:11:26,2024-10-27 02:14:26,3.0,4.49,On Time,Traffic
6964586050,4597433,2024-08-04 18:38:03,2024-08-04 18:49:03,2024-08-04 18:45:03,On Time,2824.9,Cash,40358,2357,40358,2024-08-04 18:49:03,2024-08-04 18:45:03,-4.0,2.19,On Time,
2351986014,85626346,2023-04-21 12:54:41,2023-04-21 13:04:41,2023-04-21 13:16:41,Slightly Delayed,3434.75,Wallet,34744,1557,34744,2023-04-21 13:04:41,2023-04-21 13:16:41,12.0,1.66,Slightly Delayed,Traffic
352569720,65660660,2023-06-23 00:25:26,2023-06-23 00:39:26,2023-06-23 00:34:26,On Time,2081.26,Wallet,23236,9416,23236,2023-06-23 00:39:26,2023-06-23 00:34:26,-5.0,4.29,On Time,
1235280275,46875863,2023-08-09 22:42:03,2023-08-09 22:57:03,2023-08-09 22:58:03,On Time,626.59,Cash,90779,7967,90779,2023-08-09 22:57:03,2023-08-09 22:58:03,1.0,1.62,On Time,Traffic
9399859705,57548210,2023-10-29 01:13:16,2023-10-29 01:29:16,2023-10-29 01:24:16,On Time,3915.04,UPI,31133,2528,31133,2023-10-29 01:29:16,2023-10-29 01:24:16,-5.0,1.12,On Time,
7530379037,99729547,2024-08-02 19:47:04,2024-08-02 19:58:04,2024-08-02 20:03:04,On Time,1496.89,UPI,79485,97,79485,2024-08-02 19:58:04,2024-08-02 20:03:04,5.0,4.3,On Time,Traffic
5952886441,16420489,2024-03-12 11:22:17,2024-03-12 11:39:17,2024-03-12 11:37:17,On Time,3604.38,Wallet,23150,5334,23150,2024-03-12 11:39:17,2024-03-12 11:37:17,-2.0,3.27,On Time,
5815833211,31940833,2024-02-08 19:08:31,2024-02-08 19:27:31,2024-02-08 19:27:31,On Time,1691.9,Card,78640,4175,78640,2024-02-08 19:27:31,2024-02-08 19:27:31,0.0,4.11,On Time,
7307394687,47043878,2024-05-01 10:47:18,2024-05-01 11:04:18,2024-05-01 10:59:18,On Time,1894.83,Wallet,28767,2085,28767,2024-05-01 11:04:18,2024-05-01 10:59:18,-5.0,4.97,On Time,
6033014029,29525287,2024-10-21 13:54:53,2024-10-21 14:09:53,2024-10-21 14:20:53,Slightly Delayed,1534.73,Cash,31624,6382,31624,2024-10-21 14:09:53,2024-10-21 14:20:53,11.0,2.16,Slightly Delayed,Traffic
1409944718,39042103,2023-08-19 14:10:37,2023-08-19 14:25:37,2023-08-19 14:28:37,On Time,2483.94,UPI,92890,4180,92890,2023-08-19 14:25:37,2023-08-19 14:28:37,3.0,4.11,On Time,Traffic
1811382200,37915052,2023-08-25 19:03:17,2023-08-25 19:20:17,2023-08-25 19:16:17,On Time,3949.87,UPI,97252,7829,97252,2023-08-25 19:20:17,2023-08-25 19:16:17,-4.0,1.62,On Time,
4485391413,11478478,2023-12-21 08:58:06,2023-12-21 09:15:06,2023-12-21 09:19:06,On Time,1293.18,Card,91131,5420,91131,2023-12-21 09:15:06,2023-12-21 09:19:06,4.0,3.19,On Time,Traffic
4076279641,89476734,2023-07-12 17:23:25,2023-07-12 17:35:25,2023-07-12 17:43:25,Slightly Delayed,4782.5,UPI,25713,3139,25713,2023-07-12 17:35:25,2023-07-12 17:43:25,8.0,3.35,Slightly Delayed,Traffic
2965387566,47955004,2023-08-16 11:38:40,2023-08-16 11:55:40,2023-08-16 12:00:40,On Time,3578.47,Wallet,57502,8895,57502,2023-08-16 11:55:40,2023-08-16 12:00:40,5.0,3.9,On Time,Traffic
9397774189,92245432,2023-06-28 08:13:42,2023-06-28 08:29:42,2023-06-28 08:26:42,On Time,48.55,Cash,38813,5049,38813,2023-06-28 08:29:42,2023-06-28 08:26:42,-3.0,3.57,On Time,
1437159967,68016312,2024-06-07 01:48:08,2024-06-07 01:59:08,2024-06-07 01:58:08,On Time,1315.84,Cash,69843,9185,69843,2024-06-07 01:59:08,2024-06-07 01:58:08,-1.0,0.58,On Time,
8397785448,67952740,2024-09-04 02:53:31,2024-09-04 03:11:31,2024-09-04 03:15:31,On Time,1325.59,Wallet,99345,3493,99345,2024-09-04 03:11:31,2024-09-04 03:15:31,4.0,1.34,On Time,Traffic
2778606949,33675108,2024-10-13 13:58:43,2024-10-13 14:09:43,2024-10-13 14:09:43,On Time,3510.28,Card,16105,2277,16105,2024-10-13 14:09:43,2024-10-13 14:09:43,0.0,2.56,On Time,
1774096863,60656482,2023-06-13 05:30:19,2023-06-13 05:47:19,2023-06-13 05:47:19,On Time,2645.28,Wallet,51118,1421,51118,2023-06-13 05:47:19,2023-06-13 05:47:19,0.0,3.85,On Time,
1497256618,87220860,2023-04-26 23:27:32,2023-04-26 23:38:32,2023-04-26 23:41:32,On Time,5278.23,Card,24651,3391,24651,2023-04-26 23:38:32,2023-04-26 23:41:32,3.0,3.64,On Time,Traffic
734095510,56480776,2024-06-03 21:33:06,2024-06-03 21:44:06,2024-06-03 21:47:06,On Time,1614.08,Card,6790,8971,6790,2024-06-03 21:44:06,2024-06-03 21:47:06,3.0,4.78,On Time,Traffic
5755859055,79592021,2024-10-30 14:19:27,2024-10-30 14:37:27,2024-10-30 14:54:27,Significantly Delayed,354.52,Card,8522,4726,8522,2024-10-30 14:37:27,2024-10-30 14:54:27,17.0,1.07,Significantly Delayed,Traffic
5840290569,99490786,2023-09-18 03:57:40,2023-09-18 04:09:40,2023-09-18 04:08:40,On Time,2578.09,Wallet,92356,5670,92356,2023-09-18 04:09:40,2023-09-18 04:08:40,-1.0,4.15,On Time,
8200985533,1855421,2024-01-08 07:20:54,2024-01-08 07:39:54,2024-01-08 07:36:54,On Time,77.11,Card,92929,7297,92929,2024-01-08 07:39:54,2024-01-08 07:36:54,-3.0,4.54,On Time,
3255590064,92642745,2023-04-21 04:37:28,2023-04-21 04:51:28,2023-04-21 04:54:28,On Time,1763.6,UPI,88039,9157,88039,2023-04-21 04:51:28,2023-04-21 04:54:28,3.0,0.57,On Time,Traffic
4258404747,27692428,2024-10-11 02:10:11,2024-10-11 02:30:11,2024-10-11 02:29:11,On Time,953.65,UPI,91951,1731,91951,2024-10-11 02:30:11,2024-10-11 02:29:11,-1.0,1.33,On Time,
2455161115,27620326,2024-01-29 08:59:28,2024-01-29 09:17:28,2024-01-29 09:17:28,On Time,1010.85,UPI,23471,5466,23471,2024-01-29 09:17:28,2024-01-29 09:17:28,0.0,0.68,On Time,
4448004569,47215976,2024-01-10 02:02:49,2024-01-10 02:13:49,2024-01-10 02:08:49,On Time,2058.24,Card,49742,2746,49742,2024-01-10 02:13:49,2024-01-10 02:08:49,-5.0,1.77,On Time,
5951090793,27878182,2024-04-20 19:08:47,2024-04-20 19:26:47,2024-04-20 19:29:47,On Time,2143.89,UPI,35150,7610,35150,2024-04-20 19:26:47,2024-04-20 19:29:47,3.0,4.97,On Time,Traffic
7402491996,92509376,2024-07-14 06:46:07,2024-07-14 07:02:07,2024-07-14 07:04:07,On Time,866.77,Card,15459,8275,15459,2024-07-14 07:02:07,2024-07-14 07:04:07,2.0,1.19,On Time,Traffic
8532411923,57360162,2024-07-16 18:56:51,2024-07-16 19:12:51,2024-07-16 19:19:51,Slightly Delayed,1071.82,Wallet,82328,7137,82328,2024-07-16 19:12:51,2024-07-16 19:19:51,7.0,4.22,Slightly Delayed,Traffic
7130555385,37309023,2024-01-16 14:35:27,2024-01-16 14:55:27,2024-01-16 15:07:27,Slightly Delayed,1539.36,Cash,48673,2562,48673,2024-01-16 14:55:27,2024-01-16 15:07:27,12.0,4.26,Slightly Delayed,Traffic
4338197132,66310963,2024-10-11 07:09:49,2024-10-11 07:23:49,2024-10-11 07:19:49,On Time,3327.67,UPI,9198,9984,9198,2024-10-11 07:23:49,2024-10-11 07:19:49,-4.0,4.4,On Time,
8044366071,80833965,2023-04-30 13:56:24,2023-04-30 14:14:24,2023-04-30 14:19:24,On Time,2843.12,Card,31310,2938,31310,2023-04-30 14:14:24,2023-04-30 14:19:24,5.0,3.38,On Time,Traffic
4135251774,77961205,2024-10-09 11:47:45,2024-10-09 12:06:45,2024-10-09 12:05:45,On Time,2487.3,Card,81045,8611,81045,2024-10-09 12:06:45,2024-10-09 12:05:45,-1.0,2.86,On Time,
6331483812,97411107,2024-09-06 22:45:14,2024-09-06 22:57:14,2024-09-06 23:06:14,Slightly Delayed,493.19,Wallet,45259,9755,45259,2024-09-06 22:57:14,2024-09-06 23:06:14,9.0,0.54,Slightly Delayed,Traffic
6705171000,52417972,2023-09-04 20:28:35,2023-09-04 20:42:35,2023-09-04 20:42:35,On Time,1912.64,Wallet,64847,6226,64847,2023-09-04 20:42:35,2023-09-04 20:42:35,0.0,4.31,On Time,
7850128898,38478423,2024-06-28 07:30:48,2024-06-28 07:48:48,2024-06-28 08:05:48,Significantly Delayed,1427.18,Card,29466,7628,29466,2024-06-28 07:48:48,2024-06-28 08:05:48,17.0,3.07,Significantly Delayed,Traffic
3602554049,65815155,2023-07-28 15:01:30,2023-07-28 15:16:30,2023-07-28 15:35:30,Significantly Delayed,3310.35,Wallet,77387,2038,77387,2023-07-28 15:16:30,2023-07-28 15:35:30,19.0,1.84,Significantly Delayed,Traffic
1070259187,22738465,2023-06-09 11:06:16,2023-06-09 11:18:16,2023-06-09 11:19:16,On Time,517.77,Wallet,61963,1656,61963,2023-06-09 11:18:16,2023-06-09 11:19:16,1.0,1.5,On Time,Traffic
8412338399,2566268,2024-10-28 18:46:06,2024-10-28 19:05:06,2024-10-28 19:11:06,Slightly Delayed,3825.11,Card,67313,8021,67313,2024-10-28 19:05:06,2024-10-28 19:11:06,6.0,2.1,Slightly Delayed,Traffic
1478022303,69353754,2023-12-31 15:58:50,2023-12-31 16:13:50,2023-12-31 16:08:50,On Time,841.61,Wallet,23035,4995,23035,2023-12-31 16:13:50,2023-12-31 16:08:50,-5.0,1.19,On Time,
2376108199,81757554,2024-05-13 16:07:25,2024-05-13 16:23:25,2024-05-13 16:27:25,On Time,1751.17,Card,27586,8305,27586,2024-05-13 16:23:25,2024-05-13 16:27:25,4.0,4.27,On Time,Traffic
5243035202,10541231,2024-10-20 00:39:24,2024-10-20 00:49:24,2024-10-20 00:45:24,On Time,1688.35,Card,1015,2668,1015,2024-10-20 00:49:24,2024-10-20 00:45:24,-4.0,2.6,On Time,
3687581971,81932548,2024-10-05 13:55:42,2024-10-05 14:15:42,2024-10-05 14:28:42,Slightly Delayed,1046.51,Cash,63325,4323,63325,2024-10-05 14:15:42,2024-10-05 14:28:42,13.0,4.62,Slightly Delayed,Traffic
7008586055,96109948,2023-05-24 05:13:04,2023-05-24 05:23:04,2023-05-24 05:41:04,Significantly Delayed,2848.4,Wallet,67465,18,67465,2023-05-24 05:23:04,2023-05-24 05:41:04,18.0,3.94,Significantly Delayed,Traffic
5142069216,35459748,2024-02-25 15:03:22,2024-02-25 15:21:22,2024-02-25 15:21:22,On Time,2551.88,UPI,60557,7911,60557,2024-02-25 15:21:22,2024-02-25 15:21:22,0.0,4.56,On Time,
4152441944,92636025,2023-04-25 10:22:51,2023-04-25 10:33:51,2023-04-25 10:32:51,On Time,4483.92,UPI,46535,5527,46535,2023-04-25 10:33:51,2023-04-25 10:32:51,-1.0,2.98,On Time,
5601670348,32830199,2024-10-29 00:23:22,2024-10-29 00:34:22,2024-10-29 00:45:22,Slightly Delayed,354.91,Cash,47213,6876,47213,2024-10-29 00:34:22,2024-10-29 00:45:22,11.0,4.64,Slightly Delayed,Traffic
605105099,5039883,2023-12-30 08:15:15,2023-12-30 08:32:15,2023-12-30 08:30:15,On Time,3357.25,Cash,39281,6874,39281,2023-12-30 08:32:15,2023-12-30 08:30:15,-2.0,2.32,On Time,
4054936140,28286754,2024-04-19 08:01:53,2024-04-19 08:19:53,2024-04-19 08:24:53,On Time,400.92,Cash,5888,3720,5888,2024-04-19 08:19:53,2024-04-19 08:24:53,5.0,4.95,On Time,Traffic
8741892156,66886852,2023-11-15 04:50:43,2023-11-15 05:02:43,2023-11-15 05:12:43,Slightly Delayed,2046.92,Card,10769,6057,10769,2023-11-15 05:02:43,2023-11-15 05:12:43,10.0,1.27,Slightly Delayed,Traffic
9143640828,90298394,2023-07-18 13:12:02,2023-07-18 13:25:02,2023-07-18 13:33:02,Slightly Delayed,1205.86,Card,902,6597,902,2023-07-18 13:25:02,2023-07-18 13:33:02,8.0,0.83,Slightly Delayed,Traffic
6900876252,87984862,2024-02-21 16:57:14,2024-02-21 17:10:14,2024-02-21 17:05:14,On Time,3214.61,Wallet,80644,9130,80644,2024-02-21 17:10:14,2024-02-21 17:05:14,-5.0,0.55,On Time,
9801174908,54347213,2024-04-27 11:49:38,2024-04-27 11:59:38,2024-04-27 12:07:38,Slightly Delayed,1487.04,Card,33767,1250,33767,2024-04-27 11:59:38,2024-04-27 12:07:38,8.0,2.38,Slightly Delayed,Traffic
551343632,59840071,2024-02-20 19:51:10,2024-02-20 20:04:10,2024-02-20 20:06:10,On Time,4881.51,Cash,89726,5126,89726,2024-02-20 20:04:10,2024-02-20 20:06:10,2.0,0.79,On Time,Traffic
7961173808,90184276,2023-06-05 00:30:45,2023-06-05 00:42:45,2023-06-05 00:37:45,On Time,2802.91,UPI,3302,8310,3302,2023-06-05 00:42:45,2023-06-05 00:37:45,-5.0,0.58,On Time,
328909145,36146306,2024-09-26 16:42:13,2024-09-26 16:53:13,2024-09-26 16:57:13,On Time,1851.18,Wallet,32899,1169,32899,2024-09-26 16:53:13,2024-09-26 16:57:13,4.0,1.52,On Time,Traffic
5551173528,64151769,2024-11-03 06:05:51,2024-11-03 06:17:51,2024-11-03 06:21:51,On Time,2549.37,Card,16125,5366,16125,2024-11-03 06:17:51,2024-11-03 06:21:51,4.0,1.24,On Time,Traffic
4461788759,79895967,2024-04-23 20:44:08,2024-04-23 20:56:08,2024-04-23 21:01:08,On Time,4562.67,Wallet,90986,1752,90986,2024-04-23 20:56:08,2024-04-23 21:01:08,5.0,3.67,On Time,Traffic
7256212429,28350645,2024-03-16 22:00:36,2024-03-16 22:15:36,2024-03-16 22:15:36,On Time,727.95,Cash,87815,8094,87815,2024-03-16 22:15:36,2024-03-16 22:15:36,0.0,1.74,On Time,
9104077642,18199057,2024-10-24 13:19:46,2024-10-24 13:36:46,2024-10-24 13:35:46,On Time,1869.79,Cash,20446,2573,20446,2024-10-24 13:36:46,2024-10-24 13:35:46,-1.0,2.5,On Time,
2914056235,31456752,2024-01-02 12:50:42,2024-01-02 13:10:42,2024-01-02 13:10:42,On Time,432.39,Card,86053,2860,86053,2024-01-02 13:10:42,2024-01-02 13:10:42,0.0,2.9,On Time,
9127632807,81528623,2023-05-30 13:09:30,2023-05-30 13:25:30,2023-05-30 13:30:30,On Time,886.19,UPI,72143,9723,72143,2023-05-30 13:25:30,2023-05-30 13:30:30,5.0,0.77,On Time,Traffic
6070154414,45052594,2023-06-19 19:05:34,2023-06-19 19:24:34,2023-06-19 19:29:34,On Time,2471.11,Cash,72709,4484,72709,2023-06-19 19:24:34,2023-06-19 19:29:34,5.0,1.12,On Time,Traffic
2318969828,2457734,2023-03-26 20:02:49,2023-03-26 20:22:49,2023-03-26 20:19:49,On Time,1946.42,Cash,37500,4825,37500,2023-03-26 20:22:49,2023-03-26 20:19:49,-3.0,1.54,On Time,
3813047994,60275891,2023-12-20 00:00:10,2023-12-20 00:11:10,2023-12-20 00:07:10,On Time,3494.17,Cash,90983,9062,90983,2023-12-20 00:11:10,2023-12-20 00:07:10,-4.0,4.11,On Time,
1416102774,92245432,2024-04-27 16:28:05,2024-04-27 16:46:05,2024-04-27 16:59:05,Slightly Delayed,2657.83,UPI,99752,1566,99752,2024-04-27 16:46:05,2024-04-27 16:59:05,13.0,3.89,Slightly Delayed,Traffic
8086834412,23286884,2024-03-08 19:23:33,2024-03-08 19:36:33,2024-03-08 19:34:33,On Time,4748.88,Wallet,90596,6966,90596,2024-03-08 19:36:33,2024-03-08 19:34:33,-2.0,2.96,On Time,
6193826826,85561151,2023-08-05 01:14:47,2023-08-05 01:25:47,2023-08-05 01:28:47,On Time,166.42,Cash,81908,5695,81908,2023-08-05 01:25:47,2023-08-05 01:28:47,3.0,4.12,On Time,Traffic
8444509148,64141971,2024-02-21 22:35:12,2024-02-21 22:45:12,2024-02-21 22:46:12,On Time,5368.83,Wallet,85993,3334,85993,2024-02-21 22:45:12,2024-02-21 22:46:12,1.0,2.07,On Time,Traffic
42332130,70363568,2024-10-17 17:08:04,2024-10-17 17:18:04,2024-10-17 17:15:04,On Time,1441.07,Wallet,54725,9022,54725,2024-10-17 17:18:04,2024-10-17 17:15:04,-3.0,4.62,On Time,
6009342120,59620534,2024-03-02 08:57:40,2024-03-02 09:13:40,2024-03-02 09:20:40,Slightly Delayed,1402.9,Wallet,11837,5318,11837,2024-03-02 09:13:40,2024-03-02 09:20:40,7.0,2.55,Slightly Delayed,Traffic
4818516411,85006599,2023-10-09 12:07:11,2023-10-09 12:27:11,2023-10-09 12:24:11,On Time,938.03,Wallet,14473,5331,14473,2023-10-09 12:27:11,2023-10-09 12:24:11,-3.0,0.77,On Time,
1039229544,93730857,2024-08-10 17:00:09,2024-08-10 17:14:09,2024-08-10 17:10:09,On Time,3303.2,Cash,89340,9561,89340,2024-08-10 17:14:09,2024-08-10 17:10:09,-4.0,4.0,On Time,
1515943657,59436131,2023-09-07 18:30:15,2023-09-07 18:40:15,2023-09-07 18:44:15,On Time,2745.46,UPI,65345,9705,65345,2023-09-07 18:40:15,2023-09-07 18:44:15,4.0,2.85,On Time,Traffic
9183547951,19259955,2024-01-20 19:50:24,2024-01-20 20:10:24,2024-01-20 20:09:24,On Time,3075.69,UPI,76728,9660,76728,2024-01-20 20:10:24,2024-01-20 20:09:24,-1.0,3.84,On Time,
8478376092,91500615,2023-04-17 02:06:57,2023-04-17 02:17:57,2023-04-17 02:18:57,On Time,4535.63,Wallet,68285,2904,68285,2023-04-17 02:17:57,2023-04-17 02:18:57,1.0,4.44,On Time,Traffic
1454073903,89874335,2023-09-16 08:57:33,2023-09-16 09:09:33,2023-09-16 09:16:33,Slightly Delayed,2976.93,Card,31737,7736,31737,2023-09-16 09:09:33,2023-09-16 09:16:33,7.0,1.07,Slightly Delayed,Traffic
2855402284,33370343,2023-07-30 00:48:32,2023-07-30 01:02:32,2023-07-30 01:05:32,On Time,3570.08,Wallet,28578,6762,28578,2023-07-30 01:02:32,2023-07-30 01:05:32,3.0,1.43,On Time,Traffic
7245730533,51670882,2024-05-26 07:53:37,2024-05-26 08:09:37,2024-05-26 08:22:37,Slightly Delayed,475.04,UPI,51934,9254,51934,2024-05-26 08:09:37,2024-05-26 08:22:37,13.0,3.72,Slightly Delayed,Traffic
2272892659,24308515,2023-07-26 10:49:54,2023-07-26 10:59:54,2023-07-26 11:10:54,Slightly Delayed,2182.59,Wallet,68804,6254,68804,2023-07-26 10:59:54,2023-07-26 11:10:54,11.0,3.17,Slightly Delayed,Traffic
9087377568,54038173,2024-02-21 02:16:52,2024-02-21 02:34:52,2024-02-21 02:33:52,On Time,2490.79,UPI,37895,895,37895,2024-02-21 02:34:52,2024-02-21 02:33:52,-1.0,0.61,On Time,
8443685057,19400174,2023-07-02 01:45:40,2023-07-02 01:57:40,2023-07-02 01:59:40,On Time,3804.03,Card,52458,2605,52458,2023-07-02 01:57:40,2023-07-02 01:59:40,2.0,4.12,On Time,Traffic
1590988730,42208242,2023-12-21 22:30:21,2023-12-21 22:41:21,2023-12-21 22:41:21,On Time,1928.1,Cash,33843,440,33843,2023-12-21 22:41:21,2023-12-21 22:41:21,0.0,1.82,On Time,
7357811417,26364643,2024-09-29 09:42:08,2024-09-29 09:54:08,2024-09-29 09:53:08,On Time,5692.84,UPI,7496,6841,7496,2024-09-29 09:54:08,2024-09-29 09:53:08,-1.0,2.74,On Time,
394951937,65406127,2024-04-24 18:01:02,2024-04-24 18:12:02,2024-04-24 18:17:02,On Time,1517.52,Cash,34174,3224,34174,2024-04-24 18:12:02,2024-04-24 18:17:02,5.0,2.64,On Time,Traffic
3967445448,20148223,2023-11-02 14:51:51,2023-11-02 15:08:51,2023-11-02 15:07:51,On Time,154.5,Card,61413,1690,61413,2023-11-02 15:08:51,2023-11-02 15:07:51,-1.0,1.0,On Time,
6101022928,10088428,2024-10-02 18:07:29,2024-10-02 18:26:29,2024-10-02 18:31:29,On Time,1253.07,Card,8083,5977,8083,2024-10-02 18:26:29,2024-10-02 18:31:29,5.0,2.35,On Time,Traffic
6322372546,43052303,2024-02-19 09:59:21,2024-02-19 10:16:21,2024-02-19 10:35:21,Significantly Delayed,3383.58,Wallet,8035,1803,8035,2024-02-19 10:16:21,2024-02-19 10:35:21,19.0,3.99,Significantly Delayed,Traffic
9778782281,63025744,2023-04-14 21:43:40,2023-04-14 21:54:40,2023-04-14 22:07:40,Slightly Delayed,477.12,Card,10170,6492,10170,2023-04-14 21:54:40,2023-04-14 22:07:40,13.0,1.54,Slightly Delayed,Traffic
