order_id,customer_id_x,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,feedback_id,customer_id_y,rating,feedback_text,feedback_category,sentiment,feedback_date
1944466212,70798876,2024-09-09 14:02:49,2024-09-09 14:21:49,2024-09-09 14:20:49,On Time,2523.57,UPI,77615,4024,3052466,70798876,4,Good selection of products.,Product Quality,Positive,2024-09-09
4064447117,6061349,2024-02-25 22:19:59,2024-02-25 22:34:59,2024-02-25 22:53:59,Significantly Delayed,2534.24,Cash,36940,394,7144855,6061349,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-02-25
1553685597,22822088,2024-10-28 00:27:04,2024-10-28 00:43:04,2024-10-28 01:13:04,Significantly Delayed,2962.71,Card,246,3414,505283,22822088,3,"Average experience, could improve.",App Experience,Neutral,2024-10-28
3682284811,96009692,2024-07-18 20:57:10,2024-07-18 21:13:10,2024-07-18 21:10:10,On Time,4471.32,UPI,10177,6603,1436132,96009692,3,"Average experience, could improve.",Delivery,Neutral,2024-07-18
291439357,62679120,2023-04-11 02:13:39,2023-04-11 02:30:39,2023-04-11 02:33:39,On Time,2008.62,UPI,8626,5860,9095544,62679120,4,Items were in perfect condition.,Customer Service,Positive,2023-04-11
8285784194,17390673,2024-09-30 15:47:01,2024-09-30 15:57:01,2024-09-30 15:59:01,On Time,1107.52,UPI,72635,9982,1029897,17390673,2,Delivery was late and I was unhappy.,Customer Service,Negative,2024-09-30
5058742647,29562254,2024-09-17 23:35:30,2024-09-17 23:51:30,2024-09-17 23:55:30,On Time,1943.59,UPI,25730,579,2986134,29562254,5,Very fresh and well-packaged.,Delivery,Positive,2024-09-17
6917020296,34655710,2024-07-10 21:48:57,2024-07-10 22:00:57,2024-07-10 22:03:57,On Time,705.42,Card,41276,6483,42109,34655710,1,I had a bad experience.,App Experience,Negative,2024-07-10
6671181961,50968312,2023-10-13 05:37:23,2023-10-13 05:49:23,2023-10-13 05:51:23,On Time,2732.0,Wallet,46269,5607,4450869,50968312,5,Very fresh and well-packaged.,Customer Service,Positive,2023-10-13
5123439997,89886179,2024-02-15 18:57:33,2024-02-15 19:13:33,2024-02-15 19:15:33,On Time,1789.27,Cash,55720,2403,9318477,89886179,4,"Average experience, could improve.",Delivery,Neutral,2024-02-15
8510183245,3897936,2024-10-01 20:56:57,2024-10-01 21:07:57,2024-10-01 21:02:57,On Time,2914.71,Wallet,94891,466,7777479,3897936,4,"It was okay, nothing special.",App Experience,Neutral,2024-10-01
6081384585,94529626,2024-03-04 04:03:00,2024-03-04 04:19:00,2024-03-04 04:20:00,On Time,4519.77,Cash,96881,1823,9857802,94529626,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-03-04
4423613746,98088303,2023-08-27 18:01:35,2023-08-27 18:11:35,2023-08-27 18:20:35,Slightly Delayed,4916.33,UPI,1185,1660,592339,98088303,1,Items were missing from my order.,Delivery,Negative,2023-08-27
1530472691,82169898,2024-08-09 14:17:38,2024-08-09 14:35:38,2024-08-09 14:46:38,Slightly Delayed,3469.84,UPI,7489,7153,8142511,82169898,3,"It was okay, nothing special.",Product Quality,Neutral,2024-08-09
7009303199,85519349,2024-02-25 10:37:03,2024-02-25 10:51:03,2024-02-25 10:59:03,Slightly Delayed,3223.07,UPI,72585,2783,7016969,85519349,3,"It was okay, nothing special.",App Experience,Neutral,2024-02-25
5386652055,71252391,2024-04-16 15:24:06,2024-04-16 15:40:06,2024-04-16 15:47:06,Slightly Delayed,2799.46,Card,4038,2212,1695867,71252391,5,Good selection of products.,Delivery,Positive,2024-04-16
4413239746,22915611,2023-04-10 07:24:44,2023-04-10 07:41:44,2023-04-10 07:54:44,Slightly Delayed,811.95,UPI,21923,7096,7234307,22915611,5,Good selection of products.,App Experience,Positive,2023-04-10
4988875078,65514005,2023-07-23 15:48:57,2023-07-23 16:02:57,2023-07-23 16:16:57,Slightly Delayed,3485.65,UPI,3617,7938,9206189,65514005,4,"Overall good experience, thank you!",App Experience,Positive,2023-07-23
1617565217,43518622,2024-06-01 12:51:43,2024-06-01 13:03:43,2024-06-01 13:02:43,On Time,2865.04,UPI,5577,4961,952999,43518622,3,Product was damaged during delivery.,Product Quality,Negative,2024-06-01
392038758,24144240,2024-07-23 18:36:20,2024-07-23 18:50:20,2024-07-23 18:58:20,Slightly Delayed,3639.23,Card,62825,9624,3486386,24144240,4,Will definitely order again.,Product Quality,Positive,2024-07-23
1828727552,12455156,2024-03-26 14:32:53,2024-03-26 14:51:53,2024-03-26 14:54:53,On Time,2106.13,Cash,92001,3243,4564815,12455156,4,Very fresh and well-packaged.,Product Quality,Positive,2024-03-26
7119397338,25850478,2024-10-28 22:53:36,2024-10-28 23:10:36,2024-10-28 23:13:36,On Time,874.78,Cash,39725,6526,5714605,25850478,3,The packaging was poor.,App Experience,Negative,2024-10-28
2611271708,11446157,2024-04-26 05:34:58,2024-04-26 05:44:58,2024-04-26 05:47:58,On Time,1171.77,Card,54792,3166,193776,11446157,3,Items were missing from my order.,Delivery,Negative,2024-04-26
7162509481,1174162,2024-10-17 00:59:37,2024-10-17 01:11:37,2024-10-17 01:06:37,On Time,1157.52,Wallet,20373,6948,8589341,1174162,1,Customer service was not helpful.,App Experience,Negative,2024-10-17
131913576,48228547,2023-10-17 03:00:39,2023-10-17 03:10:39,2023-10-17 03:12:39,On Time,2136.82,Wallet,27197,3581,5473397,48228547,2,Taste was not as expected.,Delivery,Negative,2023-10-17
6627201490,28991365,2023-12-10 14:55:32,2023-12-10 15:06:32,2023-12-10 15:17:32,Slightly Delayed,1393.12,Cash,31046,8796,8112535,28991365,1,Taste was not as expected.,Delivery,Negative,2023-12-10
4644950813,81655250,2023-08-21 09:02:19,2023-08-21 09:22:19,2023-08-21 09:27:19,On Time,2392.8,Card,2614,3353,7876022,81655250,4,"Overall good experience, thank you!",Product Quality,Positive,2023-08-21
9434934993,92027021,2024-08-09 07:08:04,2024-08-09 07:26:04,2024-08-09 07:39:04,Slightly Delayed,698.38,Cash,95990,5431,2479913,92027021,2,Product was damaged during delivery.,Customer Service,Negative,2024-08-09
2556317798,29562072,2023-09-14 03:54:55,2023-09-14 04:05:55,2023-09-14 04:03:55,On Time,1675.35,Cash,76160,8303,8109035,29562072,5,"Excellent quality, will buy again!",Customer Service,Positive,2023-09-14
2826150539,24456825,2023-11-05 10:24:11,2023-11-05 10:42:11,2023-11-05 10:47:11,On Time,2121.58,Card,19554,6711,1602501,24456825,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-11-05
4283803308,4543215,2023-12-08 04:15:17,2023-12-08 04:28:17,2023-12-08 04:32:17,On Time,2653.37,UPI,29754,7787,441802,4543215,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-12-08
6873424093,35705377,2024-02-10 23:18:46,2024-02-10 23:28:46,2024-02-10 23:29:46,On Time,2891.16,UPI,61533,4281,4407642,35705377,5,"Overall good experience, thank you!",Customer Service,Positive,2024-02-10
4741294126,66354642,2024-09-05 08:27:06,2024-09-05 08:37:06,2024-09-05 08:38:06,On Time,2218.23,Cash,84476,5064,2957464,66354642,4,Very happy with the service!,App Experience,Positive,2024-09-05
4967241271,45708879,2023-05-03 22:35:20,2023-05-03 22:55:20,2023-05-03 22:56:20,On Time,641.98,Wallet,73253,6076,9315691,45708879,4,Great prices and fast delivery!,Product Quality,Positive,2023-05-03
9554079946,69516494,2023-12-23 09:57:12,2023-12-23 10:10:12,2023-12-23 10:10:12,On Time,3528.74,Wallet,90188,8757,6038221,69516494,5,"Excellent quality, will buy again!",App Experience,Positive,2023-12-23
4601205399,97111069,2023-07-14 20:15:51,2023-07-14 20:34:51,2023-07-14 20:39:51,On Time,3250.65,Wallet,36629,2051,718730,97111069,4,Highly recommended!,App Experience,Positive,2023-07-14
5633967304,72605638,2024-01-30 19:14:01,2024-01-30 19:33:01,2024-01-30 19:48:01,Slightly Delayed,2009.59,Cash,93942,619,8701762,72605638,3,I had a bad experience.,Delivery,Negative,2024-01-30
4168163237,47503133,2023-07-06 00:28:47,2023-07-06 00:44:47,2023-07-06 00:56:47,Slightly Delayed,1178.88,Wallet,32090,7103,2858606,47503133,4,Highly recommended!,Delivery,Positive,2023-07-06
5924297360,59197894,2024-09-09 21:59:31,2024-09-09 22:12:31,2024-09-09 22:27:31,Slightly Delayed,723.44,Wallet,50579,235,378316,59197894,3,"It was okay, nothing special.",Product Quality,Neutral,2024-09-09
2120299901,28499191,2024-06-12 09:32:04,2024-06-12 09:45:04,2024-06-12 09:41:04,On Time,1204.42,Card,35726,5282,7303951,28499191,4,"Average experience, could improve.",Delivery,Neutral,2024-06-12
1070876534,59329145,2024-02-21 19:01:21,2024-02-21 19:12:21,2024-02-21 19:08:21,On Time,4573.95,Cash,14388,7142,5282550,59329145,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-02-21
7032280048,18567760,2023-09-15 22:21:31,2023-09-15 22:32:31,2023-09-15 22:35:31,On Time,1403.74,UPI,41473,9632,2040171,18567760,2,Delivery was late and I was unhappy.,Customer Service,Negative,2023-09-15
156346853,57331847,2023-03-30 09:00:22,2023-03-30 09:13:22,2023-03-30 09:28:22,Slightly Delayed,1506.38,Card,16610,5266,2222935,57331847,5,"Excellent quality, will buy again!",Customer Service,Positive,2023-03-30
6873267326,45546750,2024-02-10 07:52:23,2024-02-10 08:03:23,2024-02-10 08:11:23,Slightly Delayed,2229.88,Cash,63685,9190,5733557,45546750,4,"It was okay, nothing special.",App Experience,Neutral,2024-02-10
1370661468,64795608,2023-09-27 02:02:46,2023-09-27 02:20:46,2023-09-27 02:24:46,On Time,957.45,Wallet,83004,9329,7842448,64795608,5,Customer service was very helpful.,App Experience,Positive,2023-09-27
3612128358,8513589,2024-04-24 23:13:39,2024-04-24 23:29:39,2024-04-24 23:28:39,On Time,1654.11,UPI,63526,4147,8133334,8513589,3,The packaging was poor.,App Experience,Negative,2024-04-24
1736953222,86704661,2024-02-18 14:00:30,2024-02-18 14:11:30,2024-02-18 14:21:30,Slightly Delayed,3889.08,Wallet,46700,865,4645106,86704661,5,Highly recommended!,Delivery,Positive,2024-02-18
9107923488,85354059,2023-11-20 04:53:01,2023-11-20 05:07:01,2023-11-20 05:11:01,On Time,2768.96,Wallet,22157,129,3931686,85354059,4,Very happy with the service!,Delivery,Positive,2023-11-20
4378877600,46989310,2023-11-27 11:09:25,2023-11-27 11:29:25,2023-11-27 11:43:25,Slightly Delayed,1365.37,Wallet,31527,8602,6793875,46989310,1,Very disappointed with the quality.,Product Quality,Negative,2023-11-27
3232762361,22613559,2023-07-24 15:36:05,2023-07-24 15:47:05,2023-07-24 15:45:05,On Time,2843.52,Wallet,89153,6335,6512144,22613559,5,"Excellent quality, will buy again!",Delivery,Positive,2023-07-24
1831641377,76971644,2024-03-19 04:14:41,2024-03-19 04:29:41,2024-03-19 04:39:41,Slightly Delayed,3402.24,Cash,48691,8563,3075998,76971644,3,The product met my expectations.,Product Quality,Neutral,2024-03-19
562428866,57833505,2023-04-17 19:29:17,2023-04-17 19:46:17,2023-04-17 20:00:17,Slightly Delayed,896.97,Card,47688,5415,3417089,57833505,3,"Average experience, could improve.",Delivery,Neutral,2023-04-17
4607715908,59095971,2024-08-24 22:51:27,2024-08-24 23:03:27,2024-08-24 23:10:27,Slightly Delayed,4650.66,UPI,22498,8376,4901338,59095971,3,"Average experience, could improve.",Customer Service,Neutral,2024-08-24
4804575203,53974737,2023-05-23 21:43:41,2023-05-23 21:56:41,2023-05-23 22:19:41,Significantly Delayed,1762.54,Wallet,32008,7722,5959915,53974737,3,Items were missing from my order.,Product Quality,Negative,2023-05-23
8287234948,47939657,2024-10-07 07:48:35,2024-10-07 08:01:35,2024-10-07 08:04:35,On Time,1856.75,UPI,4824,1362,983440,47939657,5,Customer service was very helpful.,Customer Service,Positive,2024-10-07
6074452586,78806824,2023-09-01 08:30:26,2023-09-01 08:46:26,2023-09-01 08:50:26,On Time,81.35,Cash,11946,5358,5178395,78806824,3,The order was incorrect.,Product Quality,Negative,2023-09-01
6821790656,66710182,2024-08-03 13:10:35,2024-08-03 13:22:35,2024-08-03 13:23:35,On Time,2094.62,Wallet,64612,3938,4017037,66710182,3,I had a bad experience.,App Experience,Negative,2024-08-03
7821942520,84468124,2024-02-12 23:57:16,2024-02-13 00:12:16,2024-02-13 00:13:16,On Time,2732.91,Wallet,11136,5805,8996588,84468124,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-02-13
3012496270,27604184,2023-04-06 03:45:57,2023-04-06 04:04:57,2023-04-06 04:04:57,On Time,2270.44,UPI,96443,6783,1207954,27604184,4,The product met my expectations.,Customer Service,Neutral,2023-04-06
8980370750,76971644,2023-09-15 14:47:03,2023-09-15 15:04:03,2023-09-15 15:05:03,On Time,901.58,Card,29273,5440,7547714,76971644,1,Product was damaged during delivery.,Product Quality,Negative,2023-09-15
6535672015,4758426,2023-05-05 08:41:49,2023-05-05 08:55:49,2023-05-05 09:00:49,On Time,2685.35,UPI,91217,8612,3548365,4758426,3,Taste was not as expected.,App Experience,Negative,2023-05-05
6999060704,15534747,2023-04-28 15:55:23,2023-04-28 16:11:23,2023-04-28 16:18:23,Slightly Delayed,672.73,Wallet,29169,7616,2434820,15534747,5,Customer service was very helpful.,Product Quality,Positive,2023-04-28
9403732731,73393269,2024-05-26 15:50:08,2024-05-26 16:03:08,2024-05-26 16:07:08,On Time,2995.55,Cash,97526,9483,7040880,73393269,5,Highly recommended!,Product Quality,Positive,2024-05-26
5649255352,84119685,2024-10-30 23:39:54,2024-10-30 23:50:54,2024-10-30 23:52:54,On Time,3938.48,Cash,42987,1418,906286,84119685,4,"Overall good experience, thank you!",Delivery,Positive,2024-10-30
5034409841,46629917,2023-08-15 03:17:51,2023-08-15 03:32:51,2023-08-15 03:50:51,Significantly Delayed,2746.95,Wallet,71481,7048,7109416,46629917,3,"Average experience, could improve.",Product Quality,Neutral,2023-08-15
9072111617,49985597,2024-09-15 22:20:56,2024-09-15 22:30:56,2024-09-15 22:27:56,On Time,2799.39,UPI,7933,8322,521542,49985597,2,The packaging was poor.,App Experience,Negative,2024-09-15
9556880451,48778633,2023-10-08 11:26:54,2023-10-08 11:39:54,2023-10-08 11:34:54,On Time,4818.86,Card,26471,6502,5863363,48778633,4,"Average experience, could improve.",Delivery,Neutral,2023-10-08
4602796463,22047134,2024-09-12 05:20:17,2024-09-12 05:39:17,2024-09-12 05:44:17,On Time,2500.69,UPI,15486,8616,5950845,22047134,2,Items were missing from my order.,Delivery,Negative,2024-09-12
6061353924,49241309,2024-03-03 22:15:37,2024-03-03 22:26:37,2024-03-03 22:23:37,On Time,1424.69,Wallet,5451,5328,6268912,49241309,5,Great prices and fast delivery!,App Experience,Positive,2024-03-03
4366519080,63339001,2023-05-29 17:54:41,2023-05-29 18:10:41,2023-05-29 18:06:41,On Time,2771.3,Cash,71938,2822,5564520,63339001,5,Items were in perfect condition.,Customer Service,Positive,2023-05-29
1324817141,71694275,2023-08-17 22:02:37,2023-08-17 22:14:37,2023-08-17 22:12:37,On Time,5053.37,Card,88990,7839,1885638,71694275,4,Very fresh and well-packaged.,App Experience,Positive,2023-08-17
5419080144,55404382,2024-11-01 16:44:12,2024-11-01 16:59:12,2024-11-01 16:54:12,On Time,2197.72,Cash,87381,7631,6933855,55404382,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-11-01
8813470284,57537308,2024-01-04 05:16:34,2024-01-04 05:35:34,2024-01-04 05:30:34,On Time,1665.1,Card,39091,7291,1882628,57537308,5,Highly recommended!,Delivery,Positive,2024-01-04
3182992799,81906973,2023-10-18 13:55:00,2023-10-18 14:12:00,2023-10-18 14:25:00,Slightly Delayed,4329.87,Cash,26718,707,6472516,81906973,3,I had a bad experience.,Delivery,Negative,2023-10-18
7792996715,22081691,2024-01-03 15:04:47,2024-01-03 15:14:47,2024-01-03 15:09:47,On Time,949.2,Card,57039,1556,1780948,22081691,3,"Average experience, could improve.",App Experience,Neutral,2024-01-03
6962624734,88866835,2023-04-27 08:57:43,2023-04-27 09:12:43,2023-04-27 09:17:43,On Time,3579.41,Wallet,32296,3730,8600331,88866835,4,"Excellent quality, will buy again!",App Experience,Positive,2023-04-27
5948662456,35988028,2023-06-29 18:25:14,2023-06-29 18:45:14,2023-06-29 18:47:14,On Time,4187.66,Card,39614,4341,6278165,35988028,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-06-29
3395675979,88202341,2023-06-10 15:59:50,2023-06-10 16:10:50,2023-06-10 16:07:50,On Time,2930.34,Cash,8303,4842,5974448,88202341,4,"Average experience, could improve.",App Experience,Neutral,2023-06-10
7550368787,51592174,2023-12-30 17:50:47,2023-12-30 18:05:47,2023-12-30 18:17:47,Slightly Delayed,5268.01,Cash,25992,6776,7720023,51592174,4,Items were in perfect condition.,Product Quality,Positive,2023-12-30
8357671697,97388817,2024-04-14 00:42:08,2024-04-14 00:56:08,2024-04-14 00:55:08,On Time,39.65,Wallet,16324,7960,4357427,97388817,3,Taste was not as expected.,Customer Service,Negative,2024-04-14
9600704922,90372221,2023-11-13 12:31:56,2023-11-13 12:51:56,2023-11-13 12:50:56,On Time,2378.52,Cash,40938,7419,7209600,90372221,3,Very disappointed with the quality.,Product Quality,Negative,2023-11-13
9915229426,12832151,2024-02-03 02:47:57,2024-02-03 02:57:57,2024-02-03 02:57:57,On Time,37.8,Cash,7428,9437,4521726,12832151,2,Customer service was not helpful.,Product Quality,Negative,2024-02-03
9927474026,94137242,2023-03-28 04:07:24,2023-03-28 04:20:24,2023-03-28 04:33:24,Slightly Delayed,530.85,Cash,85439,2201,6861653,94137242,4,The product met my expectations.,Product Quality,Neutral,2023-03-28
6310535397,21461764,2023-05-26 17:46:19,2023-05-26 18:03:19,2023-05-26 18:03:19,On Time,5015.88,Card,8620,724,6134638,21461764,1,Taste was not as expected.,Customer Service,Negative,2023-05-26
8045941430,67829645,2023-05-24 15:07:03,2023-05-24 15:22:03,2023-05-24 15:22:03,On Time,2667.64,Wallet,43620,4497,3123642,67829645,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-05-24
4390394582,49795571,2024-11-02 11:28:29,2024-11-02 11:38:29,2024-11-02 11:38:29,On Time,1170.39,Cash,97518,9251,1070868,49795571,3,Very disappointed with the quality.,Delivery,Negative,2024-11-02
5062545226,84275450,2023-11-28 04:16:44,2023-11-28 04:36:44,2023-11-28 04:33:44,On Time,2945.03,Wallet,54305,5297,4075027,84275450,4,"Average experience, could improve.",Product Quality,Neutral,2023-11-28
2836701831,62323608,2024-06-13 14:15:45,2024-06-13 14:27:45,2024-06-13 14:31:45,On Time,354.52,Card,84057,5443,6131863,62323608,2,Taste was not as expected.,App Experience,Negative,2024-06-13
4115492281,32540616,2024-01-07 01:31:47,2024-01-07 01:51:47,2024-01-07 01:52:47,On Time,4248.74,Wallet,99505,3859,696872,32540616,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-01-07
3554645781,26227445,2024-04-25 14:58:42,2024-04-25 15:15:42,2024-04-25 15:24:42,Slightly Delayed,2108.47,Card,64263,2659,6204921,26227445,3,"Average experience, could improve.",Customer Service,Neutral,2024-04-25
3983605701,19067680,2024-01-27 12:28:20,2024-01-27 12:43:20,2024-01-27 12:52:20,Slightly Delayed,3627.25,Card,58335,6323,6056192,19067680,1,Customer service was not helpful.,Delivery,Negative,2024-01-27
8581516385,8241122,2023-12-14 19:30:41,2023-12-14 19:49:41,2023-12-14 19:49:41,On Time,681.54,Card,29947,5072,9231567,8241122,4,"Average experience, could improve.",Product Quality,Neutral,2023-12-14
8290229112,88923048,2024-03-09 05:06:27,2024-03-09 05:19:27,2024-03-09 05:16:27,On Time,517.77,Wallet,29611,3964,4960526,88923048,4,The product met my expectations.,Delivery,Neutral,2024-03-09
1195560119,83039559,2023-04-03 17:20:14,2023-04-03 17:33:14,2023-04-03 17:36:14,On Time,552.2,Cash,6698,4616,9621239,83039559,4,Very happy with the service!,App Experience,Positive,2023-04-03
5077327994,243838,2023-08-01 20:07:55,2023-08-01 20:26:55,2023-08-01 20:23:55,On Time,2694.01,Card,93285,7335,6030761,243838,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-08-01
2945185661,81102955,2023-07-09 12:02:20,2023-07-09 12:20:20,2023-07-09 12:18:20,On Time,374.68,Card,6710,1453,6983952,81102955,4,Will definitely order again.,Delivery,Positive,2023-07-09
3951005873,52085702,2024-10-03 15:03:55,2024-10-03 15:14:55,2024-10-03 15:09:55,On Time,832.06,Wallet,73170,3311,7128156,52085702,1,I had a bad experience.,Delivery,Negative,2024-10-03
3490816523,25128143,2024-01-27 20:17:17,2024-01-27 20:28:17,2024-01-27 20:43:17,Slightly Delayed,4284.99,Card,16914,6186,9989662,25128143,2,Product was damaged during delivery.,Delivery,Negative,2024-01-27
6739114301,51544662,2023-03-26 18:06:22,2023-03-26 18:26:22,2023-03-26 18:28:22,On Time,671.55,UPI,10714,2641,3510523,51544662,4,Items were in perfect condition.,Delivery,Positive,2023-03-26
5728818155,31000129,2023-11-03 00:57:05,2023-11-03 01:10:05,2023-11-03 01:18:05,Slightly Delayed,2215.55,Cash,40143,1826,4229013,31000129,3,Taste was not as expected.,Product Quality,Negative,2023-11-03
7713651693,8351747,2023-08-07 01:57:01,2023-08-07 02:11:01,2023-08-07 02:16:01,On Time,422.87,Wallet,17257,1825,2091825,8351747,5,Items were in perfect condition.,Delivery,Positive,2023-08-07
5452048621,22483684,2024-10-22 15:15:22,2024-10-22 15:28:22,2024-10-22 15:43:22,Slightly Delayed,947.95,Wallet,51769,8316,5009643,22483684,3,"It was okay, nothing special.",Product Quality,Neutral,2024-10-22
2297027645,36578947,2024-04-17 20:56:49,2024-04-17 21:16:49,2024-04-17 21:11:49,On Time,2036.46,Card,67885,6118,473283,36578947,3,Not worth the price I paid.,App Experience,Negative,2024-04-17
2438302298,77862447,2023-04-24 00:00:48,2023-04-24 00:18:48,2023-04-24 00:33:48,Slightly Delayed,1175.49,Cash,96633,9218,6005487,77862447,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-04-24
578811216,75739462,2024-06-18 10:23:42,2024-06-18 10:37:42,2024-06-18 10:55:42,Significantly Delayed,1980.99,Wallet,5169,9220,3232752,75739462,3,Delivery was late and I was unhappy.,Product Quality,Negative,2024-06-18
8684710720,74172010,2023-09-12 02:25:31,2023-09-12 02:37:31,2023-09-12 02:36:31,On Time,1644.14,Cash,45070,5285,7299954,74172010,4,"It was okay, nothing special.",App Experience,Neutral,2023-09-12
1249797614,54797119,2024-06-27 18:33:11,2024-06-27 18:43:11,2024-06-27 18:44:11,On Time,2735.5,Card,18282,4020,2467868,54797119,2,Not worth the price I paid.,Customer Service,Negative,2024-06-27
8013026217,52337289,2023-03-21 12:31:23,2023-03-21 12:41:23,2023-03-21 12:41:23,On Time,2368.0,Cash,53586,2524,1459705,52337289,4,Highly recommended!,Delivery,Positive,2023-03-21
5421697986,95971469,2023-05-26 02:27:40,2023-05-26 02:45:40,2023-05-26 02:49:40,On Time,3487.72,Wallet,87496,8132,8571174,95971469,4,Great prices and fast delivery!,Delivery,Positive,2023-05-26
8922741261,22133362,2024-08-11 00:35:08,2024-08-11 00:53:08,2024-08-11 00:54:08,On Time,2993.51,Cash,48378,3160,4603850,22133362,4,Customer service was very helpful.,Delivery,Positive,2024-08-11
3441102335,12077371,2023-11-04 00:26:33,2023-11-04 00:39:33,2023-11-04 00:39:33,On Time,1197.76,Wallet,47299,422,2769312,12077371,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-11-04
6065607924,91868185,2024-05-08 08:15:44,2024-05-08 08:33:44,2024-05-08 08:32:44,On Time,965.88,UPI,13007,6894,8679133,91868185,4,Will definitely order again.,Product Quality,Positive,2024-05-08
5153395650,94033330,2023-03-23 15:24:35,2023-03-23 15:34:35,2023-03-23 15:38:35,On Time,1099.91,Card,19704,3067,8080342,94033330,3,The order was incorrect.,Product Quality,Negative,2023-03-23
2215235447,88215615,2024-09-16 17:11:09,2024-09-16 17:25:09,2024-09-16 17:21:09,On Time,163.03,Card,26672,4283,6743516,88215615,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-09-16
5678676134,76917159,2024-09-21 15:30:00,2024-09-21 15:50:00,2024-09-21 15:46:00,On Time,1292.08,Card,90181,8198,9343709,76917159,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-09-21
5045588926,67092149,2023-07-04 16:03:56,2023-07-04 16:23:56,2023-07-04 16:24:56,On Time,2558.43,UPI,32917,4315,1083982,67092149,5,Items were in perfect condition.,Product Quality,Positive,2023-07-04
1677502866,24644542,2024-01-18 08:32:32,2024-01-18 08:46:32,2024-01-18 08:43:32,On Time,83.18,UPI,1304,7141,8458335,24644542,2,Product was damaged during delivery.,Product Quality,Negative,2024-01-18
4777610024,81808190,2024-05-25 03:32:47,2024-05-25 03:47:47,2024-05-25 03:57:47,Slightly Delayed,1801.32,Cash,34722,6498,2913652,81808190,5,Highly recommended!,App Experience,Positive,2024-05-25
477350788,3638834,2023-10-12 05:02:47,2023-10-12 05:18:47,2023-10-12 05:13:47,On Time,941.19,UPI,87,4511,1425264,3638834,4,"Excellent quality, will buy again!",Customer Service,Positive,2023-10-12
4616699342,11446157,2023-04-16 07:19:57,2023-04-16 07:39:57,2023-04-16 07:35:57,On Time,277.2,Card,34959,6080,4789313,11446157,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-04-16
8849914077,32527479,2024-01-30 00:01:27,2024-01-30 00:18:27,2024-01-30 00:17:27,On Time,3890.81,Wallet,91680,7826,6897186,32527479,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-01-30
9183435457,25722990,2024-10-21 23:54:41,2024-10-22 00:07:41,2024-10-22 00:03:41,On Time,2131.39,Card,11473,1285,8795566,25722990,3,The order was incorrect.,Customer Service,Negative,2024-10-22
6922646336,92416428,2023-06-23 23:49:44,2023-06-24 00:02:44,2023-06-24 00:05:44,On Time,3777.74,Cash,26070,1172,1790467,92416428,4,Good selection of products.,App Experience,Positive,2023-06-24
3228806806,70543108,2023-06-29 08:21:20,2023-06-29 08:31:20,2023-06-29 08:54:20,Significantly Delayed,1475.75,Wallet,4696,5166,5112150,70543108,1,Very disappointed with the quality.,Product Quality,Negative,2023-06-29
4893095476,21409946,2024-10-04 21:08:49,2024-10-04 21:24:49,2024-10-04 21:36:49,Slightly Delayed,2376.4,Card,71356,1079,2751709,21409946,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-10-04
7773468233,22210238,2023-10-05 08:15:49,2023-10-05 08:28:49,2023-10-05 08:30:49,On Time,2685.53,Wallet,3584,4796,3005599,22210238,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-10-05
5928657526,22076522,2023-10-14 12:34:49,2023-10-14 12:48:49,2023-10-14 12:49:49,On Time,2020.58,Card,91083,6758,3939292,22076522,3,Delivery was late and I was unhappy.,App Experience,Negative,2023-10-14
4435936422,47206881,2023-12-01 19:44:39,2023-12-01 19:59:39,2023-12-01 19:58:39,On Time,1250.93,Wallet,84583,5011,4480394,47206881,4,Good selection of products.,Customer Service,Positive,2023-12-01
6031122324,28603182,2024-06-25 15:25:20,2024-06-25 15:38:20,2024-06-25 15:39:20,On Time,3472.94,UPI,85429,5583,2566002,28603182,1,Customer service was not helpful.,Customer Service,Negative,2024-06-25
7286969496,75913572,2023-06-21 15:49:03,2023-06-21 16:03:03,2023-06-21 16:00:03,On Time,2193.54,Card,22044,5476,2014440,75913572,5,Very happy with the service!,App Experience,Positive,2023-06-21
